date,NGE_raw,Pt,MV_t,NGE
2019-03-22,24504322.29660988,253.69186401367188,241007270812.98828,0.00010167461842105264
2019-03-25,21566208.538643833,253.50120544433594,240826145172.11914,8.955094357894738e-05
2019-03-26,59571541.03975394,255.3907012939453,242621166229.24805,0.0002455331575789474
2019-03-27,32451845.170753665,254.05532836914062,241352561950.6836,0.0001344582585263158
2019-03-28,61291377.42125108,255.01832580566406,242267409515.38086,0.0002529906005263158
2019-03-29,75094751.82474752,256.6263122558594,243794996643.0664,0.00030802417136842103
2019-04-01,117330166.72783163,259.6696472167969,246686164855.95703,0.0004756252414736842
2019-04-02,121005564.72287968,259.796875,246807031250.0,0.0004902841062105263
2019-04-03,122872612.85944252,260.2056579589844,247195375061.03516,0.0004970667951578947
2019-04-04,126428901.05039522,260.8961486816406,247851341247.5586,0.0005100997251578947
2019-04-05,137968997.92410716,262.1589050292969,249050959777.83203,0.0005539789850526316
2019-04-08,144995992.62116814,262.3587951660156,249240855407.71484,0.0005817505014736842
2019-04-09,106148602.71744394,261.01416015625,247963452148.4375,0.0004280816458947368
2019-04-10,132207488.98250009,261.904541015625,248809313964.84375,0.0005313606909473684
2019-04-11,134488025.264313,261.8318176269531,248740226745.60547,0.0005406766208421053
2019-04-12,157229891.01390913,263.60345458984375,250423281860.35156,0.0006278565229473684
2019-04-15,163845520.9528924,263.43072509765625,250259188842.77344,0.0006547033166315789
2019-04-16,146764729.69060707,263.60345458984375,250423281860.35156,0.0005860666332631578
2019-04-17,107687869.38831203,262.95843505859375,249810513305.66406,0.00043107821189473683
2019-04-18,112698887.70414126,263.4762268066406,250302415466.3086,0.00045025089947368425
2019-04-22,118159496.79547356,263.7033386230469,250518171691.89453,0.0004716603829473684
2019-04-23,169777039.72734094,266.07440185546875,252770681762.6953,0.0006716642869473684
2019-04-24,136494409.6396596,265.4839782714844,252209779357.91016,0.0005411939615789474
2019-04-25,128802272.35244003,265.3204040527344,252054383850.09766,0.0005110098478947369
2019-04-26,141728127.61125016,266.5559997558594,253228199768.0664,0.000559685405263158
2019-04-29,157281147.08822712,266.9738464355469,253625154113.76953,0.0006201322878947368
2019-04-30,132864002.1817809,267.1101379394531,253754631042.48047,0.0005235924232631579
2019-05-01,80806961.74804312,265.1024169921875,251847296142.57812,0.0003208569755789474
2019-05-02,52545088.207400024,264.5300598144531,251303556823.73047,0.0002090901094736842
2019-05-03,116522936.15379173,267.1191711425781,253763212585.44922,0.0004591797801052632
2019-05-06,73600333.8436549,266.0198974609375,252718902587.89062,0.00029123398799999996
2019-05-07,-21389071.16910104,261.57745361328125,248498580932.6172,-8.607321252631577e-05
2019-05-08,-18767918.272367384,261.2141418457031,248153434753.41797,-7.56302982105263e-05
2019-05-09,-34153987.991699316,260.4237060546875,247402520751.95312,-0.0001380502829473684
2019-05-10,-10997955.487005012,261.7319030761719,248645307922.36328,-4.423150221052633e-05
2019-05-13,-99221796.1129917,255.1544952392578,242396770477.29492,-0.0004093362956842105
2019-05-14,-72814571.33040228,257.4621276855469,244589021301.26953,-0.00029770171589473687
2019-05-15,-43283025.31844149,258.9701232910156,246021617126.46484,-0.0001759317974736842
2019-05-16,13720792.493205333,261.3685607910156,248300132751.46484,5.525890115789472e-05
2019-05-17,-25599485.13551455,259.6787109375,246694775390.625,-0.00010376987147368421
2019-05-20,-52902092.238262616,257.961669921875,245063586425.78125,-0.00021587088073684208
2019-05-21,-13592712.6001614,260.28741455078125,247273043823.2422,-5.4970458526315784e-05
2019-05-22,-32242510.335969638,259.4881286621094,246513722229.0039,-0.00013079397789473685
2019-05-23,-99638767.30454426,256.3174743652344,243501600646.97266,-0.00040919142642105265
2019-05-24,-72699182.07919072,256.89886474609375,244053921508.78906,-0.00029788163873684207
2019-05-28,-100405887.87089323,254.50967407226562,241784190368.65234,-0.0004152706912631579
2019-05-29,-126131489.37516582,252.80162048339844,240161539459.22852,-0.000525194374
2019-05-30,-125277458.27316704,253.49203491210938,240817433166.5039,-0.0005202175632631579
2019-05-31,-131807505.6617985,250.0762176513672,237572406768.79883,-0.000554809826
2019-06-03,-137268998.30757388,249.44033813476562,236968321228.02734,-0.0005792715144210526
2019-06-04,-67754669.03975411,254.85482788085938,242112086486.8164,-0.00027984835463157895
2019-06-05,-23902058.825120702,257.0623474121094,244209230041.5039,-9.787532936842107e-05
2019-06-06,12171940.48537212,258.73394775390625,245797250366.21094,4.952024673684211e-05
2019-06-07,48356202.161454536,261.3230895996094,248256935119.6289,0.00019478288547368424
2019-06-10,64132726.54960619,262.5223083496094,249396192932.1289,0.0002571519869473684
2019-06-11,58405661.89900537,262.4585876464844,249335658264.16016,0.00023424512284210525
2019-06-12,42695888.61852114,261.995361328125,248895593261.71875,0.0001715413602105263
2019-06-13,58363292.239942074,263.07647705078125,249922653198.2422,0.0002335254187368421
2019-06-14,50690559.16412347,262.78582763671875,249646536254.8828,0.0002030493189473684
2019-06-17,39669391.37676898,262.8857116699219,249741426086.42578,0.0001588418549473684
2019-06-18,96744613.78260636,265.63836669921875,252356448364.2578,0.0003833649364210527
2019-06-19,124076468.93634258,266.2380065917969,252926106262.20703,0.0004905641049473684
2019-06-20,103156129.27126478,268.7816467285156,255342564392.08984,0.0004039911227368421
2019-06-21,89650127.80555552,268.3909912109375,254971441650.39062,0.0003516085065263158
2019-06-24,83808351.80247189,268.0623474121094,254659230041.5039,0.00032909999684210524
2019-06-25,33680488.5102462,265.4332580566406,252161595153.8086,0.0001335670822105263
2019-06-26,32548831.02785957,265.1684875488281,251910063171.38672,0.00012920814126315792
2019-06-27,53403980.37975254,266.1087646484375,252803326416.01562,0.0002112471427368421
2019-06-28,57013760.10172264,267.47808837890625,254104183959.96094,0.0002243715912631579
2019-07-01,107509129.94873874,269.90643310546875,256411111450.1953,0.000419284208631579
2019-07-02,122120218.30444834,270.60931396484375,257078848266.60156,0.0004750302062105263
2019-07-03,151919405.26407737,272.7728576660156,259134214782.71484,0.000586257609368421
2019-07-05,117146778.21281098,272.46246337890625,258839340209.96094,0.0004525849050526316
2019-07-08,91755880.3323286,270.9653625488281,257417094421.38672,0.00035644827915789476
2019-07-09,93411865.33903079,271.3031921386719,257738032531.73828,0.00036242949642105264
2019-07-10,125206107.60878879,272.59942626953125,258969454956.0547,0.00048347828368421053
2019-07-11,131992469.3583246,273.23846435546875,259576541137.6953,0.0005084915176842105
2019-07-12,130662523.64303684,274.4617614746094,260738673400.8789,0.0005011244474736842
2019-07-15,119653785.98312177,274.5530090332031,260825358581.54297,0.0004587505855789474
2019-07-16,117812205.36029461,273.6676025390625,259984222412.10938,0.000453151365368421
2019-07-17,65462195.46740912,271.8052062988281,258214945983.88672,0.00025351822768421056
2019-07-18,55538248.21372076,272.8002624511719,259160249328.61328,0.00021430079789473683
2019-07-19,22006180.75388997,271.2848815917969,257720637512.20703,8.538773210526316e-05
2019-07-22,36597965.93733869,271.9512023925781,258353642272.94922,0.00014165840905263157
2019-07-23,85996864.59437703,273.895751953125,260200964355.46875,0.00033050171357894737
2019-07-24,113460213.11112916,275.1828918457031,261423747253.41797,0.000434008824
2019-07-25,75942477.59754464,273.8684387207031,260175016784.66797,0.0002918899690526316
2019-07-26,119325025.47588605,275.7032470703125,261918084716.79688,0.0004555814677894737
2019-07-29,105526937.76185313,275.201171875,261441113281.25,0.0004036355890526316
2019-07-30,80399079.20540668,274.5256652832031,260799382019.04297,0.00030827940842105263
2019-07-31,1868423.1423743872,271.522216796875,257946105957.03125,7.243463263157886e-06
2019-08-01,-48850384.69704762,269.15777587890625,255699887084.96094,-0.0001910457812631579
2019-08-02,-70881851.09015442,267.1311950683594,253774635314.9414,-0.0002793102273684211
2019-08-05,-120049408.96435459,259.09771728515625,246142831420.89844,-0.0004877225482105263
2019-08-06,-104915059.50256282,262.7310485839844,249594496154.78516,-0.0004203420392631579
2019-08-07,-86544497.24251756,262.8861999511719,249741889953.61328,-0.00034653576642105263
2019-08-08,-30485443.907275196,268.0440673828125,254641864013.67188,-0.00011971890021052632
2019-08-09,-44799659.73384136,266.2182922363281,252907377624.51172,-0.00017713860368421055
2019-08-12,-83176427.31025517,262.9775390625,249828662109.375,-0.000332933886
2019-08-13,-30986787.21890036,267.0672912597656,253713926696.77734,-0.00012213278010526316
2019-08-14,-113719547.01464319,259.1707763671875,246212237548.82812,-0.0004618760957894737
2019-08-15,-91892231.41092214,259.8554382324219,246862666320.80078,-0.0003722402936842105
2019-08-16,-51825468.01013476,263.6896057128906,250505125427.2461,-0.00020688386284210526
2019-08-19,-11462481.814032724,266.8664245605469,253523103332.51953,-4.521277021052632e-05
2019-08-20,-44668131.84741369,264.82159423828125,251580514526.3672,-0.00017755004568421054
2019-08-21,-9578567.829865614,266.9759521484375,253627154541.01562,-3.7766334000000004e-05
2019-08-22,-14393145.629984003,266.8938293457031,253549137878.41797,-5.6766691263157885e-05
2019-08-23,-102367804.843789,260.03802490234375,247036123657.22656,-0.00041438395052631574
2019-08-26,-66364016.04085449,262.91357421875,249767895507.8125,-0.00026570274736842104
2019-08-27,-76117367.51264887,261.8819885253906,248787889099.1211,-0.0003059528652631579
2019-08-28,-51502516.37845489,263.72607421875,250539770507.8125,-0.00020556623115789476
2019-08-29,8392160.683720643,267.0946044921875,253739874267.57812,3.3073874210526316e-05
2019-08-30,3102068.2344889194,266.9759521484375,253627154541.01562,1.2230820631578961e-05
2019-09-03,-27997825.7717178,265.4149475097656,252144200134.27734,-0.00011103894421052631
2019-09-04,28475381.330168337,268.4275817871094,255006202697.7539,0.00011166544589473685
2019-09-05,94998202.49253625,271.8782043457031,258284294128.41797,0.00036780479747368415
2019-09-06,89994604.31280679,272.0881652832031,258483757019.04297,0.00034816347978947363
2019-09-09,84563896.26910762,272.2251281738281,258613871765.13672,0.00032698901915789475
2019-09-10,84695700.25293383,272.1612854003906,258553221130.3711,0.0003275754983157895
2019-09-11,117882444.93268299,274.0965881347656,260391758728.02734,0.0004527118888421052
2019-09-12,145812165.85462478,275.0460205078125,261293719482.42188,0.0005580393058947368
2019-09-13,112956305.76538019,274.86334228515625,261120175170.89844,0.000432583601368421
2019-09-16,84467943.34842499,274.0144958496094,260313771057.1289,0.0003244851127368421
2019-09-17,99983138.1635145,274.7081604003906,260972752380.3711,0.00038311715399999997
2019-09-18,100457564.16333604,274.87249755859375,261128872680.66406,0.000384704928
2019-09-19,76074398.08135046,274.8542175292969,261111506652.83203,0.00029134831726315783
2019-09-20,38579305.628704235,273.5555725097656,259877793884.27734,0.00014845172052631577
2019-09-23,33190665.39112742,273.49139404296875,259816824340.8203,0.00012774640547368423
2019-09-24,-26765732.721399125,271.3453674316406,257778099060.0586,-0.00010383245442105263
2019-09-25,12383449.778378775,272.9503479003906,259302830505.3711,4.775670884210525e-05
2019-09-26,-7554917.422301927,272.3817138671875,258762628173.82812,-2.919632357894736e-05
2019-09-27,-31481745.97361851,270.91436767578125,257368649291.9922,-0.00012232160389473684
2019-09-30,-5149686.2398659075,272.1707763671875,258562237548.82812,-1.9916621578947374e-05
2019-10-01,-67896790.86609644,268.933349609375,255486682128.90625,-0.00026575471684210525
2019-10-02,-112007343.0412664,264.18280029296875,250973660278.3203,-0.000446291228
2019-10-03,-91243177.47124943,266.3471984863281,253029838562.01172,-0.00036060244115789473
2019-10-04,-24607229.959653784,269.9514465332031,256453874206.54297,-9.595187452631579e-05
2019-10-07,-42135466.09784748,268.78668212890625,255347348022.46094,-0.0001650123505263158
2019-10-08,-102613147.46278967,264.6138610839844,251383168029.78516,-0.00040819418526315786
2019-10-09,-64068488.65288821,267.126708984375,253770373535.15625,-0.0002524663843157895
2019-10-10,-34173174.60609202,268.933349609375,255486682128.90625,-0.00013375716621052633
2019-10-11,21789810.552699212,271.7214050292969,258135334777.83203,8.441235126315787e-05
2019-10-14,9680509.458271185,271.41876220703125,257847824096.6797,3.7543498736842125e-05
2019-10-15,75946249.75821474,274.10595703125,260400659179.6875,0.0002916515265263158
2019-10-16,53401144.63105291,273.66571044921875,259982424926.7578,0.0002054029023157895
2019-10-17,62023228.28903895,274.4727783203125,260749139404.29688,0.00023786551484210525
2019-10-18,28259075.82548873,273.2713623046875,259607794189.45312,0.00010885295610526315
2019-10-21,76730004.54740088,275.1239013671875,261367706298.82812,0.00029357109810526313
2019-10-22,52150369.25018837,274.2251281738281,260513871765.13672,0.00020018269621052632
2019-10-23,63280449.42820619,275.02301025390625,261271859741.21094,0.00024220155010526317
2019-10-24,86874345.21691507,275.4724426269531,261698820495.60547,0.00033196307515789467
2019-10-25,105456862.02436309,276.6003723144531,262770353698.73047,0.0004013270924210526
2019-10-28,138335592.76495063,278.15948486328125,264251510620.1172,0.0005234997235789474
2019-10-29,129513685.17327875,278.0769958496094,264173146057.1289,0.0004902606003157894
2019-10-30,150254181.0917455,278.929931640625,264983435058.59375,0.0005670323545263157
2019-10-31,102023172.65802236,278.1870422363281,264277690124.51172,0.0003860453472631579
2019-11-01,143940525.3546675,280.7641296386719,266725923156.73828,0.0005396570518947369
2019-11-04,160061430.6302568,281.8921203613281,267797514343.26172,0.0005976957292631579
2019-11-05,157490752.6316332,281.58026123046875,267501248168.9453,0.0005887477299999999
2019-11-06,155825646.42397305,281.64453125,267562304687.5,0.0005823901337894738
2019-11-07,172404229.39202622,282.635009765625,268503259277.34375,0.0006420936187368421
2019-11-08,166736530.7914974,283.3320007324219,269165400695.80078,0.0006194575170526315
2019-11-11,154517774.1066672,282.7909240722656,268651377868.65234,0.0005751609216842105
2019-11-12,172293640.17589828,283.3871154785156,269217759704.58984,0.0006399787308421053
2019-11-13,164444130.64932323,283.47882080078125,269304879760.7422,0.0006106244001052632
2019-11-14,145621765.13101086,283.8915100097656,269696934509.27734,0.0005399459411578948
2019-11-15,156334534.10696602,285.94586181640625,271648568725.58594,0.0005755028816842105
2019-11-18,169046715.6985642,286.1567077636719,271848872375.48828,0.0006218407831578947
2019-11-19,173632234.45391992,286.07421875,271770507812.5,0.0006388928506315789
2019-11-20,130574285.84095632,285.01031494140625,270759799194.33594,0.0004822513764210526
2019-11-21,119991036.20897883,284.5518798828125,270324285888.67188,0.00044387812147368423
2019-11-22,129012884.04242054,285.1846008300781,270925370788.57422,0.0004761934390526316
2019-11-25,188355324.46331424,287.3948974609375,273025152587.89062,0.0006898826817894737
2019-11-26,210793051.6717058,288.0460510253906,273643748474.1211,0.0007703192667368421
2019-11-27,187522798.48129767,289.3299560546875,274863458251.95312,0.000682239828
2019-11-29,134842533.1396175,288.25689697265625,273844052124.02344,0.0004924062877894736
2019-12-02,70504054.42453685,285.80828857421875,271517874145.5078,0.00025966634663157894
2019-12-03,21090420.30795592,283.8915100097656,269696934509.27734,7.820044505263158e-05
2019-12-04,74784776.36476877,285.6431579589844,271361000061.03516,0.000275591468
2019-12-05,85629624.14318722,286.1567077636719,271848872375.48828,0.00031498980810526316
2019-12-06,127911095.22516446,288.7705078125,274331982421.875,0.0004662638825263158
2019-12-09,99066040.69901189,287.8625793457031,273469450378.41797,0.00036225633452631576
2019-12-10,85138814.6627478,287.5415344238281,273164457702.63672,0.0003116760334736842
2019-12-11,115102130.69319724,288.3578186035156,273939927673.33984,0.0004201728885263158
2019-12-12,174991599.3744207,290.8431701660156,276301011657.71484,0.0006333368029473685
2019-12-13,171762375.4321507,291.017333984375,276466467285.15625,0.0006212774269473685
2019-12-16,208201765.620464,293.0166931152344,278365858459.47266,0.0007479428934736842
2019-12-17,200002468.28728822,293.0809020996094,278426856994.6289,0.0007183303738947369
2019-12-18,195750819.36979812,293.0992736816406,278444309997.5586,0.0007030160514736841
2019-12-19,137210320.71640402,294.3007507324219,279585713195.8008,0.0004907629905263158
2019-12-20,134462282.09289828,295.5909423828125,280811395263.6719,0.00047883484915789475
2019-12-23,132784994.00357012,296.04254150390625,281240414428.71094,0.00047214051463157896
2019-12-24,121468693.5451648,296.0517883300781,281249198913.5742,0.0004318899183157895
2019-12-26,134649236.0775104,297.62774658203125,282746359252.9297,0.00047621916842105266
2019-12-27,116815582.62741089,297.55401611328125,282676315307.6172,0.00041324856842105264
2019-12-30,88017815.43501835,295.9134826660156,281117808532.71484,0.0003130993937894737
2019-12-31,79665754.45142666,296.63232421875,281800708007.8125,0.00028270246378947364
2020-01-02,129429506.00031647,299.406494140625,284436169433.59375,0.00045503884494736837
2020-01-03,74353056.86947218,297.1392517089844,282282289123.53516,0.0002633996525263158
2020-01-06,87078824.28889215,298.2728576660156,283359214782.71484,0.00030730895536842104
2020-01-07,80369056.44266081,297.4341735839844,282562464904.78516,0.00028442934368421054
2020-01-08,102015311.88382965,299.0194396972656,284068467712.40234,0.0003591222662105263
2020-01-09,143246590.59097505,301.04693603515625,285994589233.39844,0.0005008716807368421
2020-01-10,110976149.43548591,300.1805419921875,285171514892.5781,0.0003891558014736842
2020-01-13,132590440.46148184,302.2450866699219,287132832336.4258,0.0004617738744210526
2020-01-14,123007168.66371572,301.7842102050781,286694999694.8242,0.0004290523685263158
2020-01-15,134432091.95212206,302.46624755859375,287342935180.66406,0.0004678454748421053
2020-01-16,129132850.35619372,304.9822998046875,289733184814.4531,0.0004456957543157895
2020-01-17,115603080.6070619,305.9315490722656,290634971618.65234,0.0003977603932631579
2020-01-21,110696628.03701806,305.3324279785156,290065806579.58984,0.0003816259122105263
2020-01-22,102185673.68008754,305.36932373046875,290100857543.9453,0.0003522418876842105
2020-01-23,100919795.14110106,305.71954345703125,290433566284.1797,0.0003474797917894737
2020-01-24,32504587.463084623,303.0007629394531,287850724792.48047,0.00011292168010526316
2020-01-27,-31271601.518464327,298.14385986328125,283236666870.1172,-0.00011040802684210527
2020-01-28,14029353.715897717,301.26812744140625,286204721069.33594,4.901859642105263e-05
2020-01-29,16221725.18187417,301.0192565917969,285968293762.20703,5.6725607473684206e-05
2020-01-30,29571803.10143818,301.99615478515625,286896347045.89844,0.00010307486800000002
2020-01-31,-40033844.986243784,296.5125427246094,281686915588.3789,-0.0001421217769473684
2020-02-03,-14587870.548011301,298.7152404785156,283779478454.58984,-5.140565705263159e-05
2020-02-04,62696715.806795776,303.26800537109375,288104605102.53906,0.00021761788842105263
2020-02-05,108374614.7946918,306.7701110839844,291431605529.78516,0.00037186980663157895
2020-02-06,128634646.68985279,307.80242919921875,292412307739.2578,0.0004399084555789474
2020-02-07,79758199.76386426,306.1618957519531,290853800964.35547,0.00027422092989473683
2020-02-10,108811403.18653153,308.44757080078125,293025192260.7422,0.00037133804894736843
2020-02-11,120434649.68737295,308.9820556640625,293532952880.8594,0.000410293456
2020-02-12,143041023.13428688,310.9727783203125,295424139404.2969,0.0004841886767368421
2020-02-13,128008820.13412134,310.64093017578125,295108883666.9922,0.00043376810126315786
2020-02-14,126290366.03690448,311.138671875,295581738281.25,0.00042726038073684206
2020-02-18,113163161.20296462,310.3368225097656,294819981384.27734,0.0003838381668421053
2020-02-19,143030173.8098108,311.8206481933594,296229615783.6914,0.00048283549715789475
2020-02-20,74635040.65452544,310.5396423339844,295012660217.28516,0.00025298928052631584
2020-02-21,13683447.4694198,307.34161376953125,291974533081.0547,4.6865208842105264e-05
2020-02-24,-83481067.98852882,297.14849853515625,282291073608.39844,-0.0002957269137894737
2020-02-25,-134439867.7592726,288.1442565917969,273737043762.20703,-0.0004911277842105263
2020-02-26,-130430156.15753895,287.08441162109375,272730191040.03906,-0.00047823878852631583
2020-02-27,-142300564.61343902,274.19097900390625,260481430053.71094,-0.0005462983084210527
2020-02-28,-122672074.84357964,273.0389099121094,259386964416.5039,-0.0004729307624210526
2020-03-02,-108743372.41490501,284.8633728027344,270620204162.59766,-0.00040183020610526317
2020-03-03,-116094434.3029038,276.7069396972656,262871592712.40234,-0.00044163933084210525
2020-03-04,-73266711.64219083,288.33782958984375,273920938110.35156,-0.00026747393663157894
2020-03-05,-103629089.40286583,278.7528991699219,264815254211.42578,-0.000391325982
2020-03-06,-96042127.39873402,274.1448669433594,260437623596.1914,-0.00036877209242105265
2020-03-09,-110053084.1766795,252.73570251464844,240098917388.91602,-0.00045836559936842107
2020-03-10,-110133065.2126412,265.81341552734375,252522744750.97656,-0.00043613126936842104
2020-03-11,-101359537.02417105,252.85549926757812,240212724304.19922,-0.00042195740178947364
2020-03-12,-97916160.97216906,228.66294860839844,217229801177.97852,-0.000450749208631579
2020-03-13,-103882169.94408794,248.21051025390625,235799984741.21094,-0.00044055206389473687
2020-03-16,-77936812.91548242,221.05039978027344,209997879791.25977,-0.00037113142757894737
2020-03-17,-96541056.8382625,232.9853515625,221336083984.375,-0.00043617405305263157
2020-03-18,-101077367.8854285,221.1886444091797,210129212188.7207,-0.0004810248267368421
2020-03-19,-67609471.64918847,221.65859985351562,210575669860.83984,-0.0003210697213684211
2020-03-20,-62938101.5640994,212.10643005371094,201501108551.0254,-0.0003123461802105263
2020-03-23,-59894480.04139387,206.6832733154297,196349109649.6582,-0.00030504075189473687
2020-03-24,-62322660.655111015,225.409423828125,214138952636.71875,-0.00029103841168421057
2020-03-25,-53580682.534108065,228.78387451171875,217344680786.1328,-0.0002465240112631579
2020-03-26,-50309260.79423729,242.14248657226562,230035362243.65234,-0.00021870229126315791
2020-03-27,-50229825.31847247,234.93014526367188,223183638000.48828,-0.00022506051863157897
2020-03-30,-46886155.854639985,242.55967712402344,230431693267.82227,-0.00020347095136842106
2020-03-31,-47157526.21254867,238.94424438476562,226997032165.52734,-0.00020774512231578945
2020-04-01,-52955490.549285404,228.19056701660156,216781038665.77148,-0.00024428100757894735
2020-04-02,-49980754.30588553,233.45614624023438,221783338928.22266,-0.00022535847168421054
2020-04-03,-52359063.816134565,230.0817108154297,218577625274.6582,-0.00023954448105263158
2020-04-06,-35406951.73432013,245.53543090820312,233258659362.79297,-0.0001517926572631579
2020-04-07,-31216947.621791624,245.78579711914062,233496507263.1836,-0.00013369342431578948
2020-04-08,-25434430.939032182,254.03646850585938,241334645080.5664,-0.00010539071557894737
2020-04-09,-21459449.792352367,257.902099609375,245006994628.90625,-8.758709042105263e-05
2020-04-13,-22216019.78411867,255.54739379882812,242770024108.88672,-9.151055557894737e-05
2020-04-14,-17260721.827653293,263.0842590332031,249930046081.54297,-6.906221200000002e-05
2020-04-15,-19248118.37556658,257.4942626953125,244619549560.54688,-7.868593663157896e-05
2020-04-16,-17031418.33056005,258.73651123046875,245799685668.9453,-6.928982957894736e-05
2020-04-17,-8146056.383447685,265.7263488769531,252440031433.10547,-3.226927336842106e-05
2020-04-20,-15723629.971451867,261.04473876953125,247992501831.0547,-6.34036507368421e-05
2020-04-21,-31957122.12141105,253.11862182617188,240462690734.86328,-0.0001328984634736842
2020-04-22,-20515752.525096066,258.73651123046875,245799685668.9453,-8.346533263157894e-05
2020-04-23,-19520213.705331456,258.7178955078125,245782000732.42188,-7.942084305263157e-05
2020-04-24,-12859252.504487779,262.3240661621094,249207862854.0039,-5.160050873684211e-05
2020-04-27,-1328793.878933145,266.1064758300781,252801152038.57422,-5.25628094736842e-06
2020-04-28,-6870716.9802017575,264.88275146484375,251638613891.60156,-2.7303905684210526e-05
2020-04-29,9896689.652556736,271.81695556640625,258226107788.08594,3.832567410526315e-05
2020-04-30,877507.3842006727,269.2862854003906,255821971130.3711,3.430148631578953e-06
2020-05-01,-23006155.858169314,262.15728759765625,249049423217.77344,-9.237586484210527e-05
2020-05-04,-18572623.00569633,262.8802795410156,249736265563.96484,-7.436894663157895e-05
2020-05-05,-11174028.173640234,265.3092041015625,252043743896.48438,-4.4333685894736844e-05
2020-05-06,-18986925.928920295,263.5107116699219,250335176086.42578,-7.584601663157895e-05
2020-05-07,-10363515.783500051,266.6904602050781,253355937194.82422,-4.0904965157894734e-05
2020-05-08,250533.52327604842,271.1031494140625,257547991943.35938,9.727644210526262e-07
2020-05-11,5048850.098566102,271.15875244140625,257600814819.33594,1.9599511368421054e-05
2020-05-12,-15756395.832640432,265.754150390625,252466442871.09375,-6.240986189473685e-05
2020-05-13,-33266604.914757382,261.0540771484375,248001373291.01562,-0.00013413879315789473
2020-05-14,-25253051.49987402,264.17822265625,250969311523.4375,-0.00010062206947368421
2020-05-15,-19597998.817720108,265.39263916015625,252123007202.14844,-7.773189378947367e-05
2020-05-18,7177019.548320265,273.4764404296875,259802618408.20312,2.7624893052631583e-05
2020-05-19,-1430043.889639894,270.66748046875,257134106445.3125,-5.561471052631585e-06
2020-05-20,14297343.29798073,275.26556396484375,261502285766.60156,5.4673875052631575e-05
2020-05-21,6716642.148596404,273.36517333984375,259696914672.85156,2.586338831578947e-05
2020-05-22,5072767.223165522,273.8843688964844,260190150451.66016,1.9496384526315782e-05
2020-05-26,17197976.017750014,277.2586669921875,263395733642.57812,6.529329757894738e-05
2020-05-27,26062127.81369157,281.3840637207031,267314860534.66797,9.749599315789472e-05
2020-05-28,25837217.928339917,280.86492919921875,266821682739.2578,9.683327705263158e-05
2020-05-29,19497296.660477474,282.1163635253906,268010545349.1211,7.274824442105264e-05
2020-06-01,21533237.571286235,283.2566223144531,269093791198.73047,8.002130957894737e-05
2020-06-02,30163644.445417084,285.6020812988281,271321977233.88672,0.00011117287568421051
2020-06-03,38822792.06389482,289.4029541015625,274932806396.4844,0.00014120829221052632
2020-06-04,35878636.43011626,288.6427001953125,274210565185.54688,0.0001308433772631579
2020-06-05,43436047.90147178,296.04052734375,281238500976.5625,0.000154445596
2020-06-08,45884279.65121724,299.618896484375,284637951660.15625,0.0001612022549473684
2020-06-09,44091317.345774785,297.3847351074219,282515498352.0508,0.00015606689757894737
2020-06-10,38678162.609921634,295.725341796875,280939074707.03125,0.0001376745568421053
2020-06-11,-18612928.12356949,278.67706298828125,264743209838.8672,-7.030559210526316e-05
2020-06-12,-4532210.371452661,282.014404296875,267913684082.03125,-1.6916681157894736e-05
2020-06-15,-6023076.441630495,284.647216796875,270414855957.03125,-2.22734672631579e-05
2020-06-16,11919248.309339158,290.1259765625,275619677734.375,4.324527336842104e-05
2020-06-17,29636548.58562763,288.9208679199219,274474824523.92578,0.00010797547147368423
2020-06-18,9589052.919986377,289.0321044921875,274580499267.57812,3.4922556210526315e-05
2020-06-19,2299730.7850493705,287.38031005859375,273011294555.66406,8.423573789473682e-06
2020-06-22,5439679.367486307,289.2239685058594,274762770080.5664,1.9797730842105266e-05
2020-06-23,11797328.465560632,290.5554504394531,276027677917.48047,4.2739657684210524e-05
2020-06-24,-18227577.290243518,283.1436767578125,268986492919.92188,-6.776391294736841e-05
2020-06-25,-10323620.663751444,286.1791687011719,271870210266.11328,-3.797260705263158e-05
2020-06-26,-31378387.994159877,279.3819885253906,265412889099.1211,-0.00011822480852631579
2020-06-29,-21179623.18983172,283.48822021484375,269313809204.10156,-7.864291568421053e-05
2020-06-30,5039977.184426941,287.1195983886719,272763618469.23828,1.8477453894736842e-05
2020-07-01,12638781.266751032,289.13079833984375,274674258422.85156,4.601370852631579e-05
2020-07-02,13977251.158222806,290.7229919433594,276186842346.1914,5.06079545263158e-05
2020-07-06,29970721.73238319,295.21099853515625,280450448608.39844,0.00010686637115789475
2020-07-07,14751781.931338184,292.166259765625,277557946777.34375,5.3148476210526314e-05
2020-07-08,24844070.031404153,294.40087890625,279680834960.9375,8.883007673684212e-05
2020-07-09,13735026.534557592,292.7249450683594,278088697814.9414,4.939081178947368e-05
2020-07-10,28820327.860763513,295.7138366699219,280928144836.4258,0.00010258967778947367
2020-07-13,14571050.481629787,293.15325927734375,278495596313.47656,5.2320577684210534e-05
2020-07-14,28652321.308503658,296.9521789550781,282104570007.3242,0.00010156631389473685
2020-07-15,39910095.966690354,299.680419921875,284696398925.78125,0.00014018475863157893
2020-07-16,27970228.72394053,298.69342041015625,283758749389.64844,9.857045389473685e-05
2020-07-17,30267159.30181559,299.5592956542969,284581330871.58203,0.00010635679863157894
2020-07-20,39658928.84045011,301.9802551269531,286881242370.60547,0.000138241624
