,date,prev_close,close_1430,close_1530,close_1559,rROD,rLH,NGE_raw,Pt,MV_t,NGE,interaction
297,2019-11-07,307.135,308.81,308.07,308.235,0.0054535866,-0.0005352497,172404229.39202622,282.635009765625,268503259277.34375,0.0006420936187368,3.5017131411994847e-06
298,2019-11-08,308.235,308.085,308.54,308.97,-0.00048661232,-0.0013917089,166736530.7914974,283.3320007324219,269165400695.8008,0.0006194575170526,-3.0143565948113357e-07
299,2019-11-11,308.97,308.395,308.36,308.4,-0.0018610358,-0.0001296997,154517774.1066672,282.7909240722656,268651377868.6523,0.0005751609216842,-1.0703950797167883e-06
300,2019-11-12,308.4,308.9,308.72,308.94,0.0016212463,-0.0007120967,172293640.17589828,283.3871154785156,269217759704.58984,0.0006399787308421,1.0375631737056447e-06
301,2019-11-13,308.94,308.745,309.325,309.085,-0.0006312132,0.0007765293,164444130.64932325,283.47882080078125,269304879760.7422,0.0006106244001052,-3.854341743656437e-07
302,2019-11-14,309.085,309.165,309.41,309.53,0.00025892258,-0.0003876686,145621765.13101086,283.8915100097656,269696934509.27737,0.0005399459411578,1.3980419447359345e-07
303,2019-11-15,309.53,311.305,311.16,311.83,0.0057344437,-0.0021485686,156334534.10696602,285.94586181640625,271648568725.5859,0.0005755028816842,3.3001888538046786e-06
304,2019-11-18,311.83,312.14,311.905,312.005,0.0009942055,-0.00032055378,169046715.6985642,286.1567077636719,271848872375.48828,0.0006218407831578,6.182375111026826e-07
305,2019-11-19,312.005,312.325,312.05,311.86,0.0010256767,0.0006092787,173632234.45391992,286.07421875,271770507812.5,0.0006388928506315,6.552975281278403e-07
306,2019-11-20,311.86,310.43,310.225,310.8,-0.0045853853,-0.001850009,130574285.84095632,285.01031494140625,270759799194.3359,0.000482251376421,-2.2113083832304196e-06
307,2019-11-21,310.8,310.69,310.56,310.285,-0.00035387278,0.00088632107,119991036.20897885,284.5518798828125,270324285888.67188,0.0004438781214736,-1.570763830655076e-07
308,2019-11-22,310.285,310.805,310.99,310.995,0.0016758442,-1.6093254e-05,129012884.04242054,285.1846008300781,270925370788.57425,0.0004761934390526,7.980260093452276e-07
309,2019-11-25,310.995,312.94,313.28,313.35,0.006254196,-0.00022339821,188355324.46331424,287.3948974609375,273025152587.89062,0.0006898826817894,4.314661624121556e-06
310,2019-11-26,313.35,313.74,313.665,314.005,0.001244545,-0.001082778,210793051.6717058,288.0460510253906,273643748474.1211,0.0007703192667368,9.586969786563149e-07
311,2019-11-27,314.005,315.34,315.39,315.44,0.00425148,-0.00015848875,187522798.48129767,289.3299560546875,274863458251.95312,0.000682239828,2.9005290539016723e-06
312,2019-12-02,315.44,312.455,311.8,311.585,-0.009463012,0.00068998337,70504054.42453685,285.80828857421875,271517874145.5078,0.0002596663466315,-2.457225810900738e-06
313,2019-12-03,311.585,308.39,309.415,309.495,-0.010253966,-0.00025844574,21090420.30795592,283.8915100097656,269696934509.27737,7.820044505263158e-05,-8.018646933877091e-07
314,2019-12-04,309.495,311.955,311.67,311.48,0.007948399,0.00060999393,74784776.36476877,285.6431579589844,271361000061.03516,0.000275591468,2.190510835691452e-06
315,2019-12-05,311.48,311.825,312.075,312.045,0.0011075735,9.608269e-05,85629624.14318722,286.1567077636719,271848872375.48828,0.0003149898081052,3.48874367130448e-07
316,2019-12-06,312.045,315.075,314.97,314.835,0.009710193,0.0004287958,127911095.22516446,288.7705078125,274331982421.875,0.0004662638825263,4.527512139222594e-06
317,2019-12-09,314.835,314.135,314.315,313.865,-0.0022233129,0.0014337301,99066040.69901188,287.8625793457031,273469450378.41797,0.0003622563345263,-8.054091652730414e-07
318,2019-12-10,313.865,314.02,313.52,313.55,0.0004938841,-9.5665455e-05,85138814.6627478,287.5415344238281,273164457702.63672,0.0003116760334736,1.5393183310998975e-07
319,2019-12-11,313.55,314.26,314.41,314.41,0.0022644997,0.0,115102130.69319724,288.3578186035156,273939927673.33984,0.0004201728885263,9.514813650185579e-07
320,2019-12-12,314.41,317.015,317.15,317.145,0.008285403,1.5735626e-05,174991599.3744207,290.8431701660156,276301011657.71484,0.0006333368029473,5.247450806527876e-06
321,2019-12-13,317.145,317.29,317.23,317.275,0.00045728683,-0.00014179945,171762375.4321507,291.017333984375,276466467285.15625,0.0006212774269473,2.8410198804972684e-07
322,2019-12-16,317.275,319.73,319.65,319.5,0.007737875,0.00046944618,208201765.620464,293.0166931152344,278365858459.47266,0.0007479428934736,5.78748860542433e-06
323,2019-12-17,319.5,319.74,319.895,319.56,0.00075113773,0.0010483265,200002468.28728825,293.0809020996094,278426856994.6289,0.0007183303738947,5.395650489223605e-07
324,2019-12-18,319.56,319.93,319.88,319.56,0.0011578798,0.001001358,195750819.36979812,293.0992736816406,278444309997.5586,0.0007030160514736,8.140081057504507e-07
325,2019-12-19,319.56,320.945,320.6,320.895,0.004334092,-0.00091922283,137210320.71640402,294.3007507324219,279585713195.8008,0.0004907629905263,2.127012019939982e-06
326,2019-12-20,320.895,321.05,321.145,320.95,0.00048303604,0.00060749054,134462282.09289828,295.5909423828125,280811395263.6719,0.0004788348491578,2.3129448995440073e-07
327,2019-12-23,320.95,321.47,321.41,321.24,0.0016201735,0.00052928925,132784994.00357012,296.04254150390625,281240414428.71094,0.0004721405146315,7.649495284982581e-07
328,2019-12-24,321.24,321.26,321.26,321.26,6.234646e-05,0.0,121468693.5451648,296.0517883300781,281249198913.5742,0.0004318899183157,2.692680684079064e-08
329,2019-12-26,321.26,322.285,322.195,322.915,0.0031905174,-0.0022296906,134649236.0775104,297.62774658203125,282746359252.9297,0.000476219168421,1.5193855552219921e-06
330,2019-12-27,322.915,323.105,323.03,322.88,0.00058841705,0.0004645586,116815582.62741087,297.55401611328125,282676315307.6172,0.000413248568421,2.431625048787661e-07
331,2019-12-30,322.88,321.185,321.375,321.1,-0.005249679,0.00085639954,88017815.43501835,295.9134826660156,281117808532.71484,0.0003130993937894,-1.643671340227211e-06
332,2019-12-31,321.1,321.01,321.39,321.92,-0.00028026104,-0.0016463399,79665754.45142666,296.63232421875,281800708007.8125,0.0002827024637894,-7.923048643694871e-08
333,2020-01-02,321.92,323.525,323.89,324.825,0.00498569,-0.002878487,129429506.00031649,299.406494140625,284436169433.59375,0.0004550388449473,2.268682672051302e-06
334,2020-01-03,324.825,322.835,322.725,322.47,-0.0061264634,0.0007908344,74353056.86947218,297.1392517089844,282282289123.53516,0.0002633996525263,-1.6137083342621176e-06
335,2020-01-06,322.47,323.05,322.985,323.66,0.0017986298,-0.0020855665,87078824.28889215,298.2728576660156,283359214782.71484,0.0003073089553684,5.527350328681968e-07
336,2020-01-07,323.66,322.885,323.245,322.75,-0.0023944974,0.0015336275,80369056.44266081,297.4341735839844,282562464904.78516,0.0002844293436842,-6.810653223887304e-07
337,2020-01-08,322.75,324.835,325.69,324.41,0.0064600706,0.003945589,102015311.88382964,299.0194396972656,284068467712.40234,0.0003591222662105,2.3199551973597055e-06
338,2020-01-09,324.41,326.4,326.36,326.6,0.0061341524,-0.00073492527,143246590.59097505,301.04693603515625,285994589233.39844,0.0005008716807368,3.0724232287017723e-06
339,2020-01-10,326.6,326.345,325.75,325.7,-0.00078076124,0.00015342236,110976149.43548591,300.1805419921875,285171514892.5781,0.0003891558014736,-3.0383776685611525e-07
340,2020-01-13,325.7,327.535,327.38,327.935,0.0056339502,-0.0016924143,132590440.46148184,302.2450866699219,287132832336.4258,0.000461773874421,2.601611027599678e-06
341,2020-01-14,327.935,327.665,327.145,327.42,-0.00082331896,-0.00083994865,123007168.66371572,301.7842102050781,286694999694.8242,0.0004290523685263,-3.5324694910370003e-07
342,2020-01-15,327.42,328.64,327.55,328.2,0.0037261248,-0.0019806027,134432091.95212206,302.46624755859375,287342935180.66406,0.0004678454748421,1.7432506092953108e-06
343,2020-01-16,328.2,330.08,330.235,330.89,0.0057281256,-0.0019795895,129132850.35619372,304.9822998046875,289733184814.4531,0.0004456957543157,2.553001247718775e-06
344,2020-01-17,330.89,331.63,331.73,332.065,0.0022363663,-0.0010088086,115603080.6070619,305.9315490722656,290634971618.65234,0.0003977603932631,8.895379278201767e-07
345,2020-01-21,332.065,331.225,331.625,331.295,-0.0025296211,0.0009959936,110696628.03701806,305.3324279785156,290065806579.58984,0.0003816259122105,-9.65368969095565e-07
346,2020-01-22,331.295,332.035,331.505,331.39,0.0022336245,0.00034701824,102185673.68008754,305.36932373046875,290100857543.9453,0.0003522418876842,7.867760955737657e-07
347,2020-01-23,331.39,331.52,331.815,331.75,0.00039219856,0.00019598007,100919795.14110106,305.71954345703125,290433566284.1797,0.0003474797917894,1.3628107488001893e-07
348,2020-01-24,331.75,327.755,328.665,328.75,-0.012042165,-0.00025850534,32504587.463084623,303.0007629394531,287850724792.48047,0.0001129216801052,-1.3598214816077936e-06
349,2020-01-27,328.75,324.91,324.0,323.505,-0.011680603,0.0015300512,-31271601.518464327,298.14385986328125,283236666870.1172,-0.0001104080268421,1.2896323325748832e-06
350,2020-01-28,323.505,327.375,327.61,326.9,0.011962652,0.002171874,14029353.715897717,301.26812744140625,286204721069.33594,4.901859642105263e-05,5.863924206319608e-07
351,2020-01-29,326.9,328.15,327.27,326.63,0.0038237572,0.0019593239,16221725.18187417,301.0192565917969,285968293762.20703,5.6725607473684206e-05,2.1690494839261705e-07
352,2020-01-30,326.63,325.105,326.51,327.66,-0.0046688914,-0.0035097003,29571803.10143818,301.99615478515625,286896347045.89844,0.000103074868,-4.812453678433895e-07
353,2020-01-31,327.66,322.425,321.315,321.735,-0.015976965,-0.0013053417,-40033844.986243784,296.5125427246094,281686915588.3789,-0.0001421217769473,2.270674716767479e-06
354,2020-02-03,321.735,324.4,324.805,324.17,0.0082832575,0.0019587278,-14587870.5480113,298.7152404785156,283779478454.58984,-5.140565705263159e-05,-4.258062935235627e-07
355,2020-02-04,324.17,329.565,329.705,329.095,0.016642451,0.001853466,62696715.806795776,303.26800537109375,288104605102.53906,0.000217617888421,3.6216951070774253e-06
356,2020-02-05,329.095,332.175,332.69,332.83,0.009359002,-0.00042057037,108374614.7946918,306.7701110839844,291431605529.78516,0.0003718698066315,3.4803303061523956e-06
357,2020-02-06,332.83,334.07,333.615,333.955,0.003725648,-0.0010181069,128634646.6898528,307.80242919921875,292412307739.2578,0.0004399084555789,1.638944025302811e-06
358,2020-02-07,333.955,332.135,332.32,332.215,-0.005449772,0.00031614304,79758199.76386426,306.1618957519531,290853800964.35547,0.0002742209298947,-1.4944415129501946e-06
359,2020-02-10,332.215,333.355,334.065,334.685,0.0034315586,-0.0018524528,108811403.18653151,308.44757080078125,293025192260.7422,0.0003713380489473,1.2742682787176344e-06
360,2020-02-11,334.685,335.65,335.35,335.27,0.002883315,0.000238657,120434649.68737295,308.9820556640625,293532952880.8594,0.000410293456,1.1830053115215303e-06
361,2020-02-12,335.27,337.065,337.12,337.415,0.0053539276,-0.00087434053,143041023.13428688,310.9727783203125,295424139404.2969,0.0004841886767368,2.592311125946422e-06
362,2020-02-13,337.415,337.685,337.325,337.065,0.00080013275,0.0007714033,128008820.13412134,310.64093017578125,295108883666.9922,0.0004337681012631,3.4707206436132516e-07
363,2020-02-14,337.065,336.845,336.845,337.6,-0.00065267086,-0.0022363663,126290366.03690448,311.138671875,295581738281.25,0.0004272603807368,-2.7886040026354553e-07
364,2020-02-18,337.6,336.845,336.795,336.71,-0.0022363663,0.00025248528,113163161.20296462,310.3368225097656,294819981384.27734,0.0003838381668421,-8.584027302214856e-07
365,2020-02-19,336.71,338.82,338.635,338.315,0.006266594,0.0009459257,143030173.8098108,311.8206481933594,296229615783.6914,0.0004828354971578,3.025733997177032e-06
366,2020-02-20,338.315,336.41,336.995,336.96,-0.005630851,0.00010383129,74635040.65452544,310.5396423339844,295012660217.28516,0.0002529892805263,-1.4245448906016088e-06
367,2020-02-21,336.96,333.325,333.155,333.5,-0.010787547,-0.0010344982,13683447.4694198,307.34161376953125,291974533081.0547,4.6865208842105264e-05,-5.055606259279502e-07
368,2020-02-24,333.5,323.54,323.72,322.405,-0.029865026,0.004078746,-83481067.98852882,297.14849853515625,282291073608.39844,-0.0002957269137894,8.831892109394458e-06
369,2020-02-25,322.405,312.13,312.665,312.68,-0.03186983,-4.7922134e-05,-134439867.7592726,288.1442565917969,273737043762.20703,-0.0004911277842105,1.56521583530998e-05
370,2020-02-26,312.68,311.93,312.065,311.55,-0.00239861,0.0016530752,-130430156.15753897,287.08441162109375,272730191040.03903,-0.0004782387885263,1.1471083955690482e-06
371,2020-02-27,311.55,304.53,302.09,297.515,-0.022532463,0.015377283,-142300564.61343902,274.19097900390625,260481430053.71097,-0.000546298308421,1.23094464617376e-05
372,2020-02-28,297.515,291.82,289.675,296.09,-0.019141912,-0.021665752,-122672074.84357964,273.0389099121094,259386964416.5039,-0.000472930762421,9.052799254058559e-06
373,2020-03-02,296.09,301.815,303.395,309.105,0.01933539,-0.018472731,-108743372.414905,284.8633728027344,270620204162.5977,-0.0004018302061052,-7.769543402152673e-06
374,2020-03-03,309.105,300.1,303.205,300.195,-0.029132485,0.010026693,-116094434.3029038,276.7069396972656,262871592712.4023,-0.0004416393308421,1.2866051353278546e-05
375,2020-03-04,300.195,309.915,311.36,312.895,0.032378912,-0.00490582,-73266711.64219083,288.33782958984375,273920938110.35156,-0.0002674739366315,-8.660515049007922e-06
376,2020-03-05,312.895,301.73,300.87,302.455,-0.035682857,-0.0052404404,-103629089.40286584,278.7528991699219,264815254211.42575,-0.000391325982,1.3963629070409418e-05
377,2020-03-06,302.455,293.45,293.44,297.395,-0.029772937,-0.01329875,-96042127.39873402,274.1448669433594,260437623596.1914,-0.000368772092421,1.09794283848367e-05
378,2020-03-09,297.395,274.47,277.055,274.455,-0.07708597,0.009473324,-110053084.1766795,252.73570251464844,240098917388.916,-0.0004583655993684,3.533355768179651e-05
379,2020-03-10,274.455,279.085,283.925,288.41,0.016869783,-0.015550852,-110133065.2126412,265.81341552734375,252522744750.97656,-0.0004361312693684,-7.3574400488614745e-06
380,2020-03-11,288.41,273.995,272.71,274.5,-0.04998094,-0.0065209866,-101359537.02417104,252.85549926757812,240212724304.1992,-0.0004219574017894,2.108982692086013e-05
381,2020-03-12,274.5,253.28,251.13,247.91,-0.077304184,0.012988567,-97916160.97216906,228.66294860839844,217229801177.97852,-0.0004507492086315,3.4844799958790264e-05
382,2020-03-13,247.91,255.455,257.73,270.91,0.03043437,-0.0486508,-103882169.94408794,248.21051025390625,235799984741.21097,-0.0004405520638947,-1.340792453485068e-05
383,2020-03-16,270.91,246.715,244.895,239.83,-0.08931011,0.021119118,-77936812.91548242,221.05039978027344,209997879791.25977,-0.0003711314275789,3.314578847876395e-05
384,2020-03-17,239.83,253.875,248.715,253.235,0.05856228,-0.017849028,-96541056.8382625,232.9853515625,221336083984.375,-0.0004361740530526,-2.5543346477318772e-05
385,2020-03-18,253.235,229.29,232.8,241.67,-0.09455645,-0.03670293,-101077367.8854285,221.1886444091797,210129212188.7207,-0.0004810248267368,4.548400038399095e-05
386,2020-03-19,241.67,244.755,244.16,241.375,0.012765408,0.011538029,-67609471.64918847,221.6585998535156,210575669860.83984,-0.0003210697213684,-4.098585849167556e-06
387,2020-03-20,241.375,235.26,234.375,228.87,-0.02533406,0.024052978,-62938101.5640994,212.10643005371097,201501108551.0254,-0.0003123461802105,7.912996930227869e-06
388,2020-03-23,228.87,223.015,219.78,222.63,-0.025582194,-0.012801528,-59894480.04139387,206.6832733154297,196349109649.6582,-0.0003050407518947,7.803611793023434e-06
389,2020-03-24,222.63,236.785,241.635,243.645,0.06358087,-0.00824976,-62322660.655111015,225.409423828125,214138952636.71875,-0.0002910384116842,-1.8504475601175604e-05
390,2020-03-25,243.645,253.085,254.64,246.665,0.038744926,0.032331347,-53580682.534108065,228.78387451171875,217344680786.1328,-0.0002465240112631,-9.551554685197797e-06
391,2020-03-26,246.665,257.31,259.005,261.43,0.04315567,-0.009275854,-50309260.79423729,242.1424865722656,230035362243.6523,-0.0002187022912631,-9.438243946302224e-06
392,2020-03-27,261.43,256.45,259.705,253.44,-0.019048989,0.024719834,-50229825.31847247,234.93014526367188,223183638000.48828,-0.0002250605186315,4.287175303037313e-06
393,2020-03-30,253.44,259.435,260.49,261.66,0.02365446,-0.004471481,-46886155.854639985,242.55967712402344,230431693267.82227,-0.0002034709513684,-4.81299566485034e-06
394,2020-03-31,261.66,259.74,257.14,257.605,-0.0073378086,-0.0018050671,-47157526.21254867,238.9442443847656,226997032165.52737,-0.0002077451223157,1.5243939470077274e-06
395,2020-04-01,257.605,246.795,245.12,246.13,-0.041963518,-0.0041035414,-52955490.549285404,228.19056701660156,216781038665.77148,-0.0002442810075789,1.0250890376971994e-05
396,2020-04-02,246.13,247.205,249.71,251.95,0.00436759,-0.008890629,-49980754.30588553,233.4561462402344,221783338928.22263,-0.0002253584716842,-9.842733962018154e-07
397,2020-04-03,251.95,246.54,247.69,248.16,-0.021472514,-0.0018939376,-52359063.816134565,230.0817108154297,218577625274.6582,-0.0002395444810526,5.143622145337945e-06
398,2020-04-06,248.16,261.895,262.81,264.97,0.055347323,-0.008151889,-35406951.73432013,245.53543090820312,233258659362.79297,-0.0001517926572631,-8.401317293967355e-06
399,2020-04-07,264.97,269.54,266.125,265.045,0.01724732,0.0040746927,-31216947.621791624,245.78579711914065,233496507263.1836,-0.0001336934243157,-2.305853166987871e-06
400,2020-04-08,265.045,272.86,274.375,274.1,0.029485464,0.0010032654,-25434430.939032186,254.03646850585935,241334645080.5664,-0.0001053907155789,-3.107494160260711e-06
401,2020-04-09,274.1,278.2,278.495,278.27,0.014958024,0.0008085966,-21459449.792352367,257.902099609375,245006994628.90625,-8.758709042105263e-05,-1.310129802794745e-06
402,2020-04-13,278.27,273.89,274.945,275.565,-0.015740037,-0.0022498965,-22216019.78411867,255.54739379882812,242770024108.88672,-9.151055557894736e-05,1.4403795274469223e-06
403,2020-04-14,275.565,283.865,283.54,283.885,0.030119896,-0.0012152791,-17260721.827653293,263.0842590332031,249930046081.54297,-6.906221200000002e-05,-2.0801466384849554e-06
404,2020-04-15,283.885,278.675,277.98,277.705,-0.018352568,0.0009903908,-19248118.37556658,257.4942626953125,244619549560.54688,-7.868593663157896e-05,1.4440890144435357e-06
405,2020-04-16,277.705,278.33,279.0,279.195,0.0022505522,-0.0006984472,-17031418.33056005,258.73651123046875,245799685668.9453,-6.928982957894736e-05,-1.5594037683259812e-07
406,2020-04-17,279.195,283.15,284.84,286.72,0.01416564,-0.006556928,-8146056.383447685,265.7263488769531,252440031433.10547,-3.226927336842106e-05,-4.571149056398242e-07
407,2020-04-20,286.72,283.04,282.28,281.575,-0.012834787,0.0025037527,-15723629.971451867,261.04473876953125,247992501831.0547,-6.34036507368421e-05,8.137723756114055e-07
408,2020-04-21,281.575,274.85,274.4,272.96,-0.023883522,0.005275488,-31957122.12141105,253.11862182617188,240462690734.86328,-0.0001328984634736,3.1740833172445322e-06
409,2020-04-22,272.96,279.425,280.19,279.165,0.02368474,0.0036716461,-20515752.525096063,258.73651123046875,245799685668.9453,-8.346533263157894e-05,-1.976854707945271e-06
410,2020-04-23,279.165,280.7,279.36,279.065,0.0054985285,0.0010570288,-19520213.705331456,258.7178955078125,245782000732.42188,-7.942084305263157e-05,-4.366977674725808e-07
411,2020-04-24,279.065,281.66,282.8,283.03,0.009298921,-0.0008126497,-12859252.50448778,262.3240661621094,249207862854.0039,-5.160050873684211e-05,-4.798290352842055e-07
412,2020-04-27,283.03,286.795,287.625,287.13,0.013302565,0.0017238855,-1328793.878933145,266.1064758300781,252801152038.57425,-5.25628094736842e-06,-6.992201696835064e-08
413,2020-04-28,287.13,288.2,287.555,285.815,0.0037266016,0.00608778,-6870716.9802017575,264.88275146484375,251638613891.60156,-2.730390568421053e-05,-1.0175077862669293e-07
414,2020-04-29,285.815,293.265,294.77,293.19,0.026065826,0.005388975,9896689.652556736,271.81695556640625,258226107788.0859,3.832567410526315e-05,9.989903685045742e-07
415,2020-04-30,293.19,289.95,290.625,290.395,-0.01105082,0.0007920265,877507.3842006727,269.2862854003906,255821971130.3711,3.430148631578953e-06,-3.7905956303596555e-08
416,2020-05-01,290.395,282.505,282.79,282.715,-0.027169824,0.00026535988,-23006155.858169314,262.15728759765625,249049423217.77344,-9.237586484210527e-05,2.5098359569571147e-06
417,2020-05-04,282.715,281.665,283.24,283.655,-0.0037139654,-0.0014630556,-18572623.00569633,262.8802795410156,249736265563.96484,-7.436894663157895e-05,2.762036958106568e-07
418,2020-05-05,283.655,288.96,287.115,286.2,0.018702269,0.0031969547,-11174028.173640234,265.3092041015625,252043743896.4844,-4.433368589473685e-05,-8.291405016519648e-07
419,2020-05-06,286.2,286.21,285.56,284.305,3.4809113e-05,0.00441432,-18986925.928920295,263.5107116699219,250335176086.42575,-7.584601663157895e-05,-2.640132529308921e-09
420,2020-05-07,284.305,288.43,287.66,287.675,0.014509082,-5.209446e-05,-10363515.783500051,266.6904602050781,253355937194.82425,-4.0904965157894734e-05,-5.934934871593148e-07
421,2020-05-08,287.675,291.575,291.87,292.46,0.013557076,-0.0020173788,250533.5232760484,271.1031494140625,257547991943.35938,9.727644210526262e-07,1.3187841628099669e-08
422,2020-05-11,292.46,293.13,293.505,292.54,0.0022909641,0.0032986403,5048850.098566102,271.15875244140625,257600814819.3359,1.9599511368421057e-05,4.490177744368504e-08
423,2020-05-12,292.54,290.685,289.685,286.6,-0.00634104,0.010764122,-15756395.832640432,265.754150390625,252466442871.09375,-6.240986189473685e-05,3.957434390587556e-07
424,2020-05-13,286.6,280.765,279.795,281.655,-0.020359337,-0.0066037774,-33266604.914757386,261.0540771484375,248001373291.0156,-0.0001341387931578,2.7309769389205704e-06
425,2020-05-14,281.655,282.69,283.89,285.05,0.0036747456,-0.004069388,-25253051.49987402,264.17822265625,250969311523.4375,-0.0001006220694736,-3.6976050300517005e-07
426,2020-05-15,285.05,285.69,285.495,286.26,0.002245307,-0.0026724339,-19597998.817720108,265.39263916015625,252123007202.14844,-7.773189378947367e-05,-1.745319628148957e-07
427,2020-05-18,286.26,295.77,296.14,294.97,0.033221483,0.00396657,7177019.548320265,273.4764404296875,259802618408.20312,2.7624893052631583e-05,9.17739921294865e-07
428,2020-05-19,294.97,295.75,294.385,292.025,0.0026443005,0.008081555,-1430043.889639894,270.66748046875,257134106445.3125,-5.561471052631585e-06,-1.4706200467285373e-08
429,2020-05-20,292.025,296.44,297.055,296.965,0.015118599,0.00030303,14297343.29798073,275.26556396484375,261502285766.60156,5.4673875052631575e-05,8.265923893064198e-07
430,2020-05-21,296.965,295.755,295.3,294.76,-0.004074514,0.0018318892,6716642.148596404,273.36517333984375,259696914672.85156,2.586338831578947e-05,-1.0538073550933911e-07
431,2020-05-22,294.76,295.115,294.525,295.405,0.0012042522,-0.0029789805,5072767.223165522,273.8843688964844,260190150451.66016,1.9496384526315785e-05,2.3478564797024974e-08
432,2020-05-26,295.405,301.295,300.8,299.165,0.019938827,0.00546515,17197976.017750014,277.2586669921875,263395733642.57812,6.529329757894738e-05,1.3018717360207033e-06
433,2020-05-27,299.165,301.145,301.93,303.5,0.0066183805,-0.0051730275,26062127.81369157,281.3840637207031,267314860534.66797,9.749599315789472e-05,6.452655844847151e-07
434,2020-05-28,303.5,306.065,304.555,302.95,0.008451462,0.00529778,25837217.928339917,280.86492919921875,266821682739.2578,9.683327705263158e-05,8.183827412037097e-07
435,2020-05-29,302.95,302.79,304.01,304.35,-0.00052815676,-0.0011171103,19497296.66047747,282.1163635253906,268010545349.1211,7.274824442105264e-05,-3.842247687667295e-08
436,2020-06-01,304.35,305.51,305.705,305.585,0.0038113594,0.0003926754,21533237.571286235,283.2566223144531,269093791198.73047,8.002130957894737e-05,3.049899709055549e-07
437,2020-06-02,305.585,306.415,306.37,308.125,0.0027161837,-0.0056957603,30163644.445417084,285.6020812988281,271321977233.88672,0.0001111728756842,3.019659486370679e-07
438,2020-06-03,308.125,312.01,312.47,312.215,0.012608528,0.00081670284,38822792.06389482,289.4029541015625,274932806396.4844,0.0001412082922105,1.7804287255430418e-06
439,2020-06-04,312.215,311.325,310.24,311.3,-0.0028505325,-0.0034050941,35878636.43011626,288.6427001953125,274210565185.54688,0.0001308433772631,-3.729733034509715e-07
440,2020-06-05,311.3,320.345,319.93,319.25,0.029055595,0.0021299124,43436047.90147178,296.04052734375,281238500976.5625,0.000154445596,4.487508748371124e-06
441,2020-06-08,319.25,321.98,321.905,323.23,0.008551359,-0.0040993094,45884279.65121724,299.618896484375,284637951660.15625,0.0001612022549473,1.3784983821379684e-06
442,2020-06-09,323.23,321.075,322.12,320.82,-0.0066670775,0.004052043,44091317.345774785,297.3847351074219,282515498352.0508,0.0001560668975789,-1.0405101077966605e-06
443,2020-06-10,320.82,321.85,321.325,319.01,0.0032105446,0.0072568655,38678162.609921634,295.725341796875,280939074707.03125,0.0001376745568421,4.420103031243607e-07
444,2020-06-11,319.01,303.88,300.975,300.565,-0.047428012,0.0013641119,-18612928.12356949,278.67706298828125,264743209838.8672,-7.030559210526316e-05,3.334454458599028e-06
445,2020-06-12,300.565,301.935,301.445,304.335,0.0045580864,-0.009496033,-4532210.371452661,282.014404296875,267913684082.03125,-1.6916681157894736e-05,-7.71076942388133e-08
446,2020-06-15,304.335,307.685,305.725,307.015,0.011007667,-0.00420177,-6023076.441630495,284.647216796875,270414855957.03125,-2.22734672631579e-05,-2.4517890138777937e-07
447,2020-06-16,307.015,313.85,312.13,312.96,0.022262692,-0.002652049,11919248.309339158,290.1259765625,275619677734.375,4.324527336842104e-05,9.627562209812086e-07
448,2020-06-17,312.96,313.62,311.6,311.545,0.0021089315,0.00017654896,29636548.58562763,288.9208679199219,274474824523.92575,0.0001079754714736,2.2771287749284e-07
449,2020-06-18,311.545,311.28,310.81,311.74,-0.0008506179,-0.0029832125,9589052.919986377,289.0321044921875,274580499267.57812,3.4922556210526315e-05,-2.9705750923181836e-08
450,2020-06-19,311.74,307.45,310.025,308.62,-0.013761401,0.0045524836,2299730.7850493705,287.38031005859375,273011294555.6641,8.423573789473682e-06,-1.1592017825639872e-07
451,2020-06-22,308.62,310.385,309.79,310.67,0.0057190657,-0.0028325915,5439679.367486307,289.2239685058594,274762770080.5664,1.9797730842105263e-05,1.1322452272772789e-07
452,2020-06-23,310.67,313.95,312.7,312.02,0.010557771,0.0021793842,11797328.465560632,290.5554504394531,276027677917.48047,4.273965768421053e-05,4.5123550686861345e-07
453,2020-06-24,312.02,304.335,304.79,304.07,-0.024629831,0.0023678541,-18227577.29024352,283.1436767578125,268986492919.92188,-6.776391294736841e-05,1.6690137450761542e-06
454,2020-06-25,304.07,303.785,306.32,307.295,-0.00093728304,-0.0031728745,-10323620.663751444,286.1791687011719,271870210266.11328,-3.797260705263158e-05,3.559108054057548e-08
455,2020-06-26,307.295,300.515,300.2,300.28,-0.022063494,-0.00026637316,-31378387.994159877,279.3819885253906,265412889099.1211,-0.0001182248085263,2.6084523214894125e-06
456,2020-06-29,300.28,303.27,303.05,304.44,0.009957314,-0.004565835,-21179623.18983172,283.48822021484375,269313809204.10156,-7.864291568421053e-05,-7.830721689785405e-07
457,2020-06-30,304.44,307.08,307.78,308.46,0.008671641,-0.0022044778,5039977.184426941,287.1195983886719,272763618469.23828,1.847745389473684e-05,1.602298532324841e-07
458,2020-07-01,308.46,311.075,311.51,310.57,0.008477688,0.0030267239,12638781.266751032,289.13079833984375,274674258422.85156,4.601370852631579e-05,3.900898570486872e-07
459,2020-07-02,310.57,314.13,313.185,312.165,0.011462808,0.0032675266,13977251.158222806,290.7229919433594,276186842346.1914,5.06079545263158e-05,5.801092485650716e-07
460,2020-07-06,312.165,315.99,316.2,316.99,0.012253046,-0.0024921298,29970721.73238319,295.21099853515625,280450448608.39844,0.0001068663711578,1.3094385654718437e-06
